BEDS Code,School Name,Local School Code,School Type,Lowest Grade,Highest Grade,Does this school serve its full planned grade span? (Y/N),"If no, is this school opening this school year? (Y/N)",Is the school scheduled to close? (Y/N),"If so, what year?",K-12 Enrollment,"Pre-K
Enrollment",Preschool Special Ed Enrollment,"K-12
FRPL
Count","K-12
ELL 
Count","K-12
SWD
Count",Classroom Teachers w/ 0-3 Years Experience,Classroom Teachers w/ More than 3 Years Experience,"Para-
professional Classroom Staff",Principals & Other Admin Staff,Pupil Support Services Staff,All Remaining Staff,Total Staff,Total Classroom Teachers,Total Non Teaching Staff
331700011524,International High School at Prospect Heights,17K524,Senior High School,9,12,Yes,,No,,272,0,0,192,258,11,1.0,24.0,5.0,3.0,4.9,6.0,43.9,25.0,18.9
331700011528,The High School for Global Citizenship,17K528,Senior High School,9,12,Yes,,No,,196,0,0,172,11,38,6.0,9.0,2.0,1.0,3.0,4.6,25.6,15.0,10.6
331700011531,"School for Human Rights, The",17K531,Senior High School,9,12,Yes,,No,,152,0,0,134,9,33,5.0,10.0,5.0,2.0,3.0,3.0,28.0,15.0,13.0
331700011537,High School for Youth and Community Development at Erasmus,17K537,Senior High School,9,12,Yes,,No,,519,0,0,393,62,111,3.0,20.0,13.0,4.0,5.0,4.0,49.0,23.0,26.0
331700011539,High School for Service & Learning at Erasmus,17K539,Senior High School,9,12,Yes,,No,,195,0,0,139,23,43,2.0,14.0,4.0,3.0,2.0,1.0,26.0,16.0,10.0
331700011543,"Science, Technology and Research Early College High School at Erasmus",17K543,Junior-Senior High School,6,12,Yes,,No,,594,0,0,414,8,96,8.0,32.0,14.9,5.0,3.0,3.9,66.8,40.0,26.8
331700011546,High School for Public Service: Heroes of Tomorrow,17K546,Senior High School,9,12,Yes,,No,,444,0,0,339,10,85,3.0,30.0,9.3,4.0,5.0,4.0,55.3,33.0,22.3
331700011547,Brooklyn Academy of Science and the Environment,17K547,Senior High School,9,12,Yes,,No,,311,0,0,222,19,64,3.0,16.0,6.0,2.0,4.0,2.0,33.0,19.0,14.0
331700011548,Brooklyn School for Music & Theatre,17K548,Senior High School,9,12,Yes,,No,,239,0,0,197,4,58,3.0,17.0,2.0,4.0,4.0,4.0,34.0,20.0,14.0
331700011568,Brownsville Academy High School,17K568,Senior High School,9,12,Yes,,No,,61,0,0,49,1,16,1.0,6.0,1.0,2.0,2.0,2.0,14.0,7.0,7.0
331700011590,Medgar Evers College Preparatory School,17K590,Junior-Senior High School,6,12,Yes,,No,,"1,365",0,0,"1,111",7,106,14.0,54.0,5.0,7.0,5.0,8.0,93.0,68.0,25.0
331700011600,Clara Barton High School,17K600,Senior High School,9,12,Yes,,No,,"1,401",0,0,"1,071",112,255,20.0,70.0,41.7,8.0,14.8,7.6,162.1,90.0,72.1
331700011646,Aspirations Diploma Plus High School,17K646,Senior High School,9,12,Yes,,No,,139,0,0,115,5,44,1.0,14.0,5.1,3.0,4.0,2.0,29.1,15.0,14.1
331700011745,Brooklyn Institute for Liberal Arts,17K745,Senior High School,9,12,Yes,,No,,553,0,0,467,31,124,22.0,15.0,10.6,4.0,4.0,3.0,58.6,37.0,21.6
331700011751,Academy for Health Careers,17K751,Senior High School,9,12,Yes,,No,,223,0,0,179,11,37,2.9,15.0,3.0,3.0,2.0,1.0,26.9,17.9,9.0
331800010066,P.S. 66,18K066,K-8 School,K,8,Yes,,No,,563,39,4,422,37,88,12.0,39.0,15.0,3.0,3.9,6.5,79.4,51.0,28.4
331800010068,I.S. 068 Isaac Bildersee,18K068,Middle/Junior High School,6,8,Yes,,No,,224,0,0,175,63,56,2.5,24.0,8.9,2.0,3.0,5.0,45.4,26.5,18.9
331800010114,P.S. 114 Ryder Elementary,18K114,Elementary School,K,5,Yes,,No,,290,39,4,223,28,60,0.0,36.0,20.6,1.0,3.6,4.0,65.2,36.0,29.2
331800010115,P.S. 115 Daniel Mucatel School,18K115,Elementary School,K,5,Yes,,No,,622,106,10,382,48,118,11.0,55.0,27.1,3.0,4.8,5.0,105.9,66.0,39.9
331800010135,P.S. 135 Sheldon A. Brookner,18K135,Elementary School,K,5,Yes,,No,,241,39,4,201,28,35,3.0,28.0,21.2,2.0,4.8,4.0,63.0,31.0,32.0
331800010208,P.S. 208 Elsa Ebeling,18K208,Elementary School,K,5,Yes,,No,,194,39,4,147,12,39,0.0,23.0,20.2,2.0,3.9,2.0,51.1,23.0,28.1
331800010211,I.S. 211 John Wilson,18K211,Middle/Junior High School,6,8,Yes,,No,,207,0,0,168,28,61,1.7,26.0,14.0,2.0,6.8,1.0,51.5,27.7,23.8
331800010219,P.S. 219 Kennedy-King,18K219,Elementary School,K,5,Yes,,No,,239,39,4,180,31,65,2.0,25.0,16.7,2.0,2.9,3.5,52.1,27.0,25.1
331800010233,P.S. 233 Langston Hughes,18K233,Elementary School,K,5,Yes,,No,,188,53,5,156,4,40,1.0,25.0,20.2,2.0,3.9,3.0,55.1,26.0,29.1
331800010235,P.S. 235 Janice Marie Knight School,18K235,K-8 School,K,8,Yes,,No,,782,39,4,535,5,85,4.0,52.0,30.9,4.0,5.8,3.0,99.7,56.0,43.7
331800010244,P.S. 244 Richard R. Green,18K244,Elementary School,K,5,Yes,,No,,341,28,3,273,19,84,2.0,44.0,25.0,3.0,6.9,2.0,82.9,46.0,36.9
331800010268,P.S. 268 Emma Lazarus,18K268,Elementary School,K,5,Yes,,No,,184,39,4,150,22,27,1.0,22.0,13.6,2.0,2.0,2.0,42.6,23.0,19.6
331800010272,P.S. 272 Curtis Estabrook,18K272,Elementary School,K,5,Yes,,No,,262,64,6,230,16,67,3.0,39.0,24.0,1.0,4.8,3.0,74.8,42.0,32.8
331800010276,P.S. 276 Louis Marshall,18K276,Elementary School,K,5,Yes,,No,,357,78,7,297,66,61,2.0,36.0,15.8,2.0,4.8,4.0,64.6,38.0,26.6
331800010279,P.S. 279 Herman Schreiber,18K279,Elementary School,K,5,Yes,,No,,228,39,4,176,15,34,4.0,17.0,17.2,2.0,5.7,1.0,46.9,21.0,25.9
331800010285,I.S. 285 Meyer Levin,18K285,Middle/Junior High School,6,8,Yes,,No,,428,0,0,354,17,106,5.5,47.0,19.9,3.0,5.0,6.0,86.4,52.5,33.9
331800010366,The Science and Medicine Middle School,18K366,Middle/Junior High School,6,8,Yes,,No,,323,0,0,268,15,81,2.0,28.0,11.8,2.0,3.9,2.0,49.7,30.0,19.7
331800010581,"The Middle School of Media, Law and Fine Arts",18K581,Middle/Junior High School,6,8,Yes,,No,,146,0,0,119,14,40,0.0,15.0,5.8,2.0,3.0,1.0,26.8,15.0,11.8
331800010588,Middle School for Art and Philosophy,18K588,Middle/Junior High School,6,8,Yes,,No,,233,0,0,196,19,78,2.0,16.0,7.0,2.0,2.0,2.0,31.0,18.0,13.0
331800010763,Brooklyn Science and Engineering Academy,18K763,Middle/Junior High School,6,8,Yes,,No,,353,0,0,282,6,94,11.0,24.0,20.2,2.0,3.9,3.2,64.3,35.0,29.3
331800011563,It Takes a Village Academy,18K563,Senior High School,9,12,Yes,,No,,270,0,0,189,49,62,3.0,22.0,7.6,3.0,5.9,3.0,44.5,25.0,19.5
331800011566,Brooklyn Community High School for Excellence and Equity,18K566,Senior High School,9,12,Yes,,No,,239,0,0,180,27,51,4.0,13.0,6.6,2.0,5.0,2.0,32.6,17.0,15.6
331800011567,Brooklyn Theatre Arts High School,18K567,Senior High School,9,12,Yes,,No,,188,0,0,163,13,45,1.0,17.0,4.0,3.0,5.0,4.0,34.0,18.0,16.0
331800011569,Kurt Hahn Expeditionary Learning School,18K569,Senior High School,9,12,Yes,,No,,175,0,0,147,18,65,2.0,17.0,5.7,2.0,3.0,1.0,30.7,19.0,11.7
331800011576,Victory Collegiate High School,18K576,Senior High School,9,12,Yes,,No,,180,0,0,157,20,36,0.0,15.0,4.0,1.0,1.0,5.0,26.0,15.0,11.0
331800011578,Brooklyn Bridge Academy,18K578,Senior High School,9,12,Yes,,No,,115,0,0,92,9,37,1.0,12.0,1.0,2.0,1.0,4.0,21.0,13.0,8.0
331800011617,High School for Innovation in Advertising and Media,18K617,Senior High School,9,12,Yes,,No,,298,0,0,214,22,85,9.0,17.0,7.0,4.0,1.0,2.0,40.0,26.0,14.0
331800011629,Cultural Academy for the Arts and Sciences,18K629,Senior High School,9,12,Yes,,No,,172,0,0,140,9,49,4.5,17.0,6.0,3.0,2.0,2.0,34.5,21.5,13.0
331800011633,High School for Medical Professions,18K633,Senior High School,9,12,Yes,,No,,424,0,0,344,43,60,1.0,30.0,3.0,3.0,6.0,4.0,47.0,31.0,16.0
331800011635,Olympus Academy,18K635,Senior High School,9,12,Yes,,No,,134,0,0,119,3,44,2.0,14.0,1.0,2.0,3.0,3.0,25.0,16.0,9.0
331800011637,Academy for Conservation and the Environment,18K637,Senior High School,9,12,Yes,,No,,396,0,0,312,36,72,4.0,27.0,7.9,3.0,2.0,4.0,47.9,31.0,16.9
331800011642,Urban Action Academy,18K642,Senior High School,9,12,Yes,,No,,97,0,0,91,18,25,1.0,7.0,5.5,3.0,0.0,2.7,19.2,8.0,11.2
331800011673,East Brooklyn Community High School,18K673,Senior High School,9,12,Yes,,No,,137,0,0,111,5,45,1.0,19.0,0.9,2.0,3.0,3.0,28.9,20.0,8.9
331900010007,P.S. 007 Abraham Lincoln,19K007,Elementary School,K,5,Yes,,No,,562,39,4,523,147,106,2.5,53.0,18.3,3.0,3.8,4.0,84.6,55.5,29.1
331900010013,P.S. 013 Roberto Clemente,19K013,Elementary School,K,5,Yes,,No,,290,50,5,265,19,73,8.0,25.0,15.6,3.0,5.9,6.0,63.5,33.0,30.5
331900010065,P.S. 065,19K065,Elementary School,K,5,Yes,,No,,443,36,3,355,109,45,4.5,30.0,11.7,3.0,3.9,4.0,57.1,34.5,22.6
331900010089,P.S. 089 Cypress Hills,19K089,K-8 School,K,8,Yes,,No,,407,25,2,368,194,93,11.0,36.0,7.0,3.0,2.9,4.0,63.9,47.0,16.9
331900010108,P.S. 108 Sal Abbracciamento,19K108,Elementary School,K,5,Yes,,No,,612,82,7,520,81,153,10.0,52.0,24.0,3.4,4.7,2.0,96.1,62.0,34.1
331900010149,P.S. 149 Danny Kaye,19K149,Elementary School,K,5,Yes,,No,,419,67,6,390,30,89,5.0,35.0,16.7,2.5,3.9,4.0,67.1,40.0,27.1
331900010158,P.S. 158 Warwick,19K158,Elementary School,K,5,Yes,,No,,308,75,7,279,19,53,8.0,33.0,13.0,3.0,2.9,3.0,62.9,41.0,21.9
331900010159,P.S. 159 Isaac Pitkin,19K159,Elementary School,K,5,Yes,,No,,593,28,3,488,109,84,2.0,50.0,14.3,2.0,4.8,4.0,77.1,52.0,25.1
331900010171,I.S. 171 Abraham Lincoln,19K171,Middle/Junior High School,6,8,Yes,,No,,262,0,0,238,88,44,4.2,24.0,9.0,3.0,3.9,4.0,48.1,28.2,19.9
331900010190,P.S. 190 Sheffield,19K190,Elementary School,K,5,Yes,,No,,117,25,2,112,11,21,1.0,12.0,5.6,2.0,1.1,2.0,23.7,13.0,10.7
331900010202,P.S. 202 Ernest S. Jenkyns,19K202,Elementary School,K,5,Yes,,No,,209,50,5,193,23,52,1.0,23.0,11.0,2.0,3.0,3.0,43.0,24.0,19.0
331900010213,P.S. 213 New Lots,19K213,Elementary School,K,5,Yes,,No,,215,50,5,195,22,41,5.0,17.0,7.6,2.0,2.9,2.0,36.5,22.0,14.5
331900010214,P.S. 214 Michael Friedsam,19K214,Elementary School,K,5,Yes,,No,,654,76,7,547,139,101,9.7,61.0,18.0,4.0,3.8,6.0,102.5,70.7,31.8
331900010218,J.H.S. 218 James P. Sinnott,19K218,Middle/Junior High School,6,8,Yes,,No,,315,0,0,277,60,85,6.0,27.0,11.0,3.0,4.0,4.0,55.0,33.0,22.0
331900010224,P.S. 224 Hale A. Woodruff,19K224,Elementary School,K,5,Yes,,No,,224,39,4,218,12,49,6.0,22.0,12.0,2.0,6.6,3.0,51.6,28.0,23.6
331900010273,P.S. 273 Wortman,19K273,Elementary School,K,5,Yes,,No,,242,50,5,201,9,58,4.0,23.0,11.5,3.0,3.8,2.0,47.3,27.0,20.3
331900010290,P.S. 290 Juan Morel Campos,19K290,Elementary School,K,5,Yes,,No,,322,28,3,302,101,69,1.0,31.0,9.7,3.0,3.0,3.0,50.7,32.0,18.7
331900010292,J.H.S. 292 Margaret S. Douglas,19K292,Middle/Junior High School,6,8,Yes,,No,,354,0,0,329,43,95,7.7,32.0,12.0,2.2,5.9,5.0,64.8,39.7,25.1
331900010306,P.S. 306 Ethan Allen,19K306,Elementary School,K,5,Yes,,No,,215,50,5,200,3,46,0.0,22.0,15.0,2.0,2.9,3.0,44.9,22.0,22.9
331900010325,The Fresh Creek School,19K325,Elementary School,K,5,Yes,,No,,130,25,2,121,4,28,4.0,9.0,2.9,2.0,1.0,2.0,20.9,13.0,7.9
331900010328,P.S. 328 Phyllis Wheatley,19K328,Elementary School,K,5,Yes,,No,,208,50,5,203,24,49,8.5,20.0,12.0,3.0,1.9,3.0,48.4,28.5,19.9
331900010345,P.S. 345 Patrolman Robert Bolden,19K345,Elementary School,K,5,Yes,,No,,451,50,5,382,72,64,3.0,36.0,18.2,3.0,3.8,3.0,67.0,39.0,28.0
331900010346,P.S. 346 Abe Stark,19K346,Elementary School,K,5,Yes,,No,,363,39,4,304,4,93,4.5,42.0,21.1,3.0,7.7,3.0,81.3,46.5,34.8
331900010364,I.S. 364 Gateway,19K364,Middle/Junior High School,6,8,Yes,,No,,181,0,0,151,2,62,1.0,16.0,6.0,2.0,2.0,2.0,29.0,17.0,12.0
331900010452,Frederick Douglass Academy VIII Middle School,19K452,Middle/Junior High School,6,8,Yes,,No,,183,0,0,174,2,46,3.0,19.0,7.0,2.0,2.0,3.0,36.0,22.0,14.0
331900010557,Brooklyn Gardens Elementary School,19K557,Elementary School,K,5,Yes,,No,,249,39,4,229,11,50,4.0,19.0,11.0,2.0,2.9,2.0,40.9,23.0,17.9
331900010654,Van Siclen Community Middle School,19K654,Middle/Junior High School,6,8,Yes,,No,,210,0,0,197,28,57,12.0,7.0,3.0,2.0,2.2,3.2,29.4,19.0,10.4
331900010661,Vista Academy,19K661,Middle/Junior High School,6,8,Yes,,No,,411,0,0,392,45,88,17.0,15.0,8.6,4.0,4.0,6.0,54.6,32.0,22.6
331900010662,Liberty Avenue Middle School,19K662,Middle/Junior High School,6,8,Yes,,No,,419,0,0,383,87,110,12.0,38.0,4.0,3.0,2.9,5.0,64.9,50.0,14.9
331900010663,School of the Future Brooklyn,19K663,Middle/Junior High School,6,8,Yes,,No,,138,0,0,134,7,52,6.0,6.0,1.0,2.0,2.0,1.0,18.0,12.0,6.0
331900010677,East New York Elementary School of Excellence,19K677,Elementary School,K,5,Yes,,No,,370,39,4,342,59,66,4.0,31.0,15.3,2.0,4.8,2.0,59.1,35.0,24.1
331900010678,East New York Middle School of Excellence,19K678,Middle/Junior High School,6,8,Yes,,No,,254,0,0,244,36,67,6.0,13.0,5.0,2.0,1.0,4.0,31.0,19.0,12.0
331900010760,Highland Park Community School,19K760,Middle/Junior High School,6,8,Yes,,No,,185,0,0,168,39,39,6.0,18.0,4.9,3.0,1.0,5.0,37.9,24.0,13.9
331900010907,Legacy School of the Arts,19K907,Middle/Junior High School,6,8,Yes,,No,,173,0,0,158,9,44,8.0,12.0,2.0,2.0,3.9,2.0,29.9,20.0,9.9
331900010935,M.S. 935,19K935,Middle/Junior High School,6,7,No,No,No,,281,0,0,229,41,67,6.0,10.0,1.9,1.0,1.0,1.0,20.9,16.0,4.9
331900010938,P.S. 938,19K938,Elementary School,K,2,No,No,No,,113,25,2,98,8,11,5.0,4.0,5.0,1.0,1.0,1.0,17.0,9.0,8.0
331900011404,Academy for Young Writers,19K404,Junior-Senior High School,6,12,Yes,,No,,525,0,0,472,18,128,8.0,43.0,7.0,3.0,7.0,5.0,73.0,51.0,22.0
331900011409,East New York Family Academy,19K409,Junior-Senior High School,6,12,Yes,,No,,679,0,0,605,20,163,12.5,42.0,12.0,4.0,4.0,2.0,76.5,54.5,22.0
331900011422,Spring Creek Community School,19K422,Junior-Senior High School,6,12,Yes,,No,,434,0,0,354,13,110,16.0,34.0,6.0,4.0,4.9,4.0,68.9,50.0,18.9
331900011502,FDNY - Captain Vernon A. Richard High School for Fire and Life Safety,19K502,Senior High School,9,12,Yes,,No,,216,0,0,175,12,87,4.0,17.0,4.7,2.0,3.0,3.0,33.7,21.0,12.7
331900011504,High School for Civil Rights,19K504,Senior High School,9,12,Yes,,No,,115,0,0,96,21,34,2.0,16.0,4.0,3.0,1.0,4.0,30.0,18.0,12.0
331900011507,Performing Arts and Technology High School,19K507,Senior High School,9,12,Yes,,No,,308,0,0,278,23,77,9.0,18.0,7.0,3.0,1.0,3.0,41.0,27.0,14.0
331900011510,World Academy for Total Community Health High School,19K510,Senior High School,9,12,Yes,,No,,115,0,0,95,17,28,2.0,12.0,3.2,2.0,3.0,3.9,26.1,14.0,12.1
331900011583,Multicultural High School,19K583,Senior High School,9,12,Yes,,No,,380,0,0,318,358,11,11.0,15.0,3.0,2.0,5.0,5.0,41.0,26.0,15.0
331900011615,Transit Tech Career and Technical Education High School,19K615,Senior High School,9,12,Yes,,No,,829,0,0,632,50,258,13.5,61.0,16.9,7.0,9.4,12.0,119.8,74.5,45.3
331900011618,Academy of Innovative Technology,19K618,Senior High School,9,12,Yes,,No,,398,0,0,324,30,85,10.0,29.0,2.0,2.0,3.0,3.0,49.0,39.0,10.0
331900011639,Brooklyn Lab School,19K639,Senior High School,9,12,Yes,,No,,314,0,0,261,82,70,1.0,26.0,6.0,4.0,5.0,4.5,46.5,27.0,19.5
331900011659,Cypress Hills Collegiate Preparatory School,19K659,Senior High School,9,12,Yes,,No,,414,0,0,376,84,85,8.0,22.0,6.6,3.0,3.0,4.0,46.6,30.0,16.6
331900011660,W. H. Maxwell Career and Technical Education High School,19K660,Senior High School,9,12,Yes,,No,,473,0,0,404,69,171,12.0,34.0,20.7,5.0,5.8,5.0,82.5,46.0,36.5
331900011683,School for Classics High School,19K683,Senior High School,9,12,Yes,,No,,242,0,0,222,78,59,4.0,19.0,1.0,2.0,2.7,4.0,32.7,23.0,9.7
331900011764,The Urban Assembly School for Collaborative Healthcare,19K764,Senior High School,9,12,Yes,,No,,350,0,0,268,46,47,5.5,19.0,2.6,2.0,3.0,5.0,37.1,24.5,12.6
331900011953,The East New York Arts and Civics High School,19K953,Senior High School,9,12,Yes,,No,,192,0,0,161,23,50,6.0,5.0,2.2,2.0,2.0,0.0,17.2,11.0,6.2
332000010030,P.S./I.S. 30 Mary White Ovington,20K030,K-8 School,K,8,Yes,,No,,918,0,0,730,205,197,11.0,71.0,24.1,5.0,8.7,7.0,126.8,82.0,44.8
332000010048,P.S. 048 Mapleton,20K048,Elementary School,K,5,Yes,,No,,486,14,1,385,162,105,9.5,37.0,17.8,3.0,3.9,3.0,74.2,46.5,27.7
332000010062,J.H.S. 062 Ditmas,20K062,Middle/Junior High School,6,8,Yes,,No,,784,0,0,669,168,147,7.0,73.0,24.3,5.0,5.0,5.0,119.3,80.0,39.3
332000010069,P.S. 69 Vincent D. Grippo School,20K069,Elementary School,K,5,Yes,,No,,597,0,0,571,299,93,5.0,48.5,19.9,3.0,4.9,4.0,85.3,53.5,31.8
332000010102,P.S. 102 The Bayview,20K102,Elementary School,K,5,Yes,,No,,"1,049",0,0,679,180,215,10.2,85.0,44.5,4.0,9.5,3.9,157.1,95.2,61.9
332000010104,P.S./I.S. 104 The Fort Hamilton School,20K104,K-8 School,K,8,Yes,,No,,"1,020",0,0,637,148,171,7.6,64.0,24.4,3.0,7.5,4.0,110.5,71.6,38.9
332000010105,P.S. 105 The Blythebourne,20K105,Elementary School,K,5,Yes,,No,,"1,186",0,0,"1,002",513,117,15.5,72.0,26.2,4.5,5.0,9.0,132.2,87.5,44.7
332000010112,P.S. 112 Lefferts Park,20K112,Elementary School,K,5,Yes,,No,,718,14,1,492,152,122,6.0,51.7,17.8,3.2,2.9,2.0,83.6,57.7,25.9
332000010127,P.S. 127 McKinley Park,20K127,Elementary School,K,5,Yes,,No,,545,0,0,392,125,120,9.0,39.0,17.7,3.0,5.7,3.0,77.4,48.0,29.4
332000010160,P.S. 160 William T. Sampson,20K160,Elementary School,K,5,Yes,,No,,973,0,0,906,603,148,4.0,93.0,27.1,5.0,7.3,5.0,141.4,97.0,44.4
332000010163,P.S. 163 Bath Beach,20K163,K-8 School,K,8,Yes,,No,,591,0,0,469,145,107,5.0,48.0,18.0,3.0,4.8,4.0,82.8,53.0,29.8
332000010164,P.S. 164 Caesar Rodney,20K164,Elementary School,K,5,Yes,,No,,463,14,1,377,74,110,5.0,53.0,25.9,2.0,4.7,5.0,95.6,58.0,37.6
332000010170,Ralph A. Fabrizio School,20K170,Elementary School,K,5,Yes,,No,,891,0,0,848,318,127,8.0,64.0,25.0,4.0,4.9,6.0,111.9,72.0,39.9
332000010176,P.S. 176 Ovington,20K176,Elementary School,K,5,Yes,,No,,"1,104",0,0,959,361,146,12.0,67.0,22.9,2.0,7.7,5.0,116.6,79.0,37.6
332000010179,P.S. 179 Kensington,20K179,Elementary School,K,5,Yes,,No,,613,28,3,487,292,77,5.4,49.0,32.2,3.0,5.8,4.0,99.4,54.4,45.0
332000010180,The Seeall Academy,20K180,K-8 School,K,8,Yes,,No,,851,14,1,765,233,177,3.0,72.0,26.0,4.5,6.7,6.0,118.2,75.0,43.2
332000010185,P.S. 185 Walter Kassenbrock,20K185,Elementary School,K,5,Yes,,No,,545,0,0,240,46,103,7.0,32.0,16.8,2.0,5.7,3.0,66.5,39.0,27.5
332000010186,P.S. 186 Dr. Irving A Gladstone,20K186,Elementary School,K,5,Yes,,No,,951,0,0,667,354,139,7.0,69.7,28.6,4.0,7.8,4.0,121.1,76.7,44.4
332000010187,The Christa McAuliffe School\I.S. 187,20K187,Middle/Junior High School,6,8,Yes,,No,,871,0,0,633,62,119,14.0,51.0,16.1,5.0,5.0,5.0,96.1,65.0,31.1
332000010192,P.S. 192 - The Magnet School for Math and Science Inquiry,20K192,K-8 School,K,8,Yes,,No,,526,28,3,423,140,119,5.0,46.0,18.4,3.7,7.7,2.0,82.8,51.0,31.8
332000010200,P.S. 200 Benson School,20K200,Elementary School,K,5,Yes,,No,,"1,200",14,1,"1,012",385,148,20.5,65.0,25.7,4.0,6.6,6.0,127.8,85.5,42.3
332000010201,J.H.S. 201 The Dyker Heights,20K201,Middle/Junior High School,6,8,Yes,,No,,"1,433",0,0,"1,093",127,205,11.3,92.0,27.8,4.0,5.0,4.0,144.1,103.3,40.8
332000010204,P.S. 204 Vince Lombardi,20K204,Elementary School,K,5,Yes,,No,,992,14,1,748,178,166,7.5,62.0,26.2,3.0,6.8,4.0,109.5,69.5,40.0
332000010205,P.S. 205 Clarion,20K205,Elementary School,K,5,Yes,,No,,"1,095",42,4,738,218,186,6.0,85.0,47.4,3.0,9.1,6.0,156.5,91.0,65.5
332000010220,J.H.S. 220 John J. Pershing,20K220,Middle/Junior High School,6,8,Yes,,No,,"1,141",0,0,967,343,208,9.0,93.0,20.8,7.0,7.0,9.0,145.8,102.0,43.8
332000010223,J.H.S. 223 The Montauk,20K223,Middle/Junior High School,6,8,Yes,,No,,695,0,0,654,173,105,6.0,53.5,12.4,4.5,5.0,5.0,86.4,59.5,26.9
332000010227,J.H.S. 227 Edward B. Shallow,20K227,Middle/Junior High School,6,8,Yes,,No,,"1,348",0,0,"1,167",298,217,17.5,88.0,25.9,6.0,7.6,5.0,150.0,105.5,44.5
332000010229,P.S. 229 Dyker,20K229,K-8 School,K,8,Yes,,No,,"1,110",28,3,676,164,164,7.0,72.0,20.8,4.0,4.8,3.0,111.6,79.0,32.6
332000010247,P.S. 247 Brooklyn,20K247,Elementary School,K,5,Yes,,No,,717,0,0,472,184,141,9.2,49.7,28.4,3.2,3.9,3.9,98.3,58.9,39.4
332000010259,J.H.S. 259 William McKinley,20K259,Middle/Junior High School,6,8,Yes,,No,,"1,411",0,0,"1,104",178,233,10.0,101.0,22.8,6.0,6.8,7.7,154.3,111.0,43.3
332000010264,P.S. 264 Bay Ridge Elementary School for the Arts,20K264,Elementary School,K,5,Yes,,No,,330,0,0,226,44,64,5.3,29.0,13.0,2.0,5.7,3.0,58.0,34.3,23.7
332000010310,The School for Future Leaders,20K310,Elementary School,K,5,Yes,,No,,462,0,0,419,189,64,5.5,29.0,14.5,3.0,2.0,4.0,58.0,34.5,23.5
332000010503,P.S. 503: The School of Discovery,20K503,Elementary School,K,5,Yes,,No,,626,0,0,578,368,161,10.0,70.0,29.0,3.0,7.5,6.0,125.5,80.0,45.5
332000010506,P.S. 506: The School of Journalism & Technology,20K506,Elementary School,K,5,Yes,,No,,393,0,0,364,135,91,2.0,42.0,21.9,3.0,5.8,2.0,76.7,44.0,32.7
332000010682,The Academy of Talented Scholars,20K682,Elementary School,K,5,Yes,,No,,325,0,0,185,71,81,6.0,47.0,15.0,4.0,6.6,5.0,83.6,53.0,30.6
332000010686,Brooklyn School of Inquiry,20K686,K-8 School,K,8,Yes,,No,,427,0,0,130,29,40,8.7,22.0,6.6,2.0,1.0,4.0,44.3,30.7,13.6
332000010748,P.S. 748 Brooklyn School for Global Scholars,20K748,Elementary School,K,5,Yes,,No,,415,0,0,330,71,62,10.0,26.7,15.4,2.0,2.9,3.0,60.0,36.7,23.3
332000010936,MS 936 Arts Off 3rd,20K936,Middle/Junior High School,6,8,Yes,,No,,485,0,0,391,94,101,16.0,20.0,5.6,2.0,2.5,2.0,48.1,36.0,12.1
332000010939,Sunset School of Cultural Learning,20K939,Elementary School,K,2,No,No,No,,157,0,0,133,50,28,4.5,9.0,5.3,1.0,0.0,1.0,20.8,13.5,7.3
332000010971,"School of Math, Science, and Healthy Living",20K971,Elementary School,K,5,Yes,,No,,199,0,0,174,97,33,0.0,23.0,8.2,2.0,2.0,3.7,38.9,23.0,15.9
332000011445,New Utrecht High School,20K445,Senior High School,9,12,Yes,,No,,"2,868",0,0,"2,271",601,503,28.7,180.0,33.8,11.0,21.9,14.0,289.4,208.7,80.7
332000011485,High School of Telecommunication Arts and Technology,20K485,Senior High School,9,12,Yes,,No,,"1,284",0,0,972,152,236,20.7,74.0,17.1,7.0,8.9,9.0,136.7,94.7,42.0
332000011490,Fort Hamilton High School,20K490,Senior High School,9,12,Yes,,No,,"3,518",0,0,"2,502",537,546,12.0,222.0,65.1,15.0,30.6,16.0,360.7,234.0,126.7
332000011505,Franklin Delano Roosevelt High School,20K505,Senior High School,9,12,Yes,,No,,"2,929",0,0,"2,305",833,514,40.0,178.0,55.9,12.5,24.9,19.9,331.2,218.0,113.2
332000011609,Urban Assembly School for Leadership and Empowerment,20K609,Junior-Senior High School,6,12,Yes,,No,,519,0,0,444,69,77,6.0,41.0,8.0,3.0,4.0,3.0,65.0,47.0,18.0
332100010090,P.S. 90 Edna Cohen School,21K090,Elementary School,K,5,Yes,,No,,388,64,6,309,89,66,8.0,37.0,18.0,2.0,4.8,4.0,73.8,45.0,28.8
332100010095,P.S. 095 The Gravesend,21K095,K-8 School,K,8,Yes,,No,,898,0,0,641,103,153,5.0,64.0,20.0,5.0,9.6,3.1,106.7,69.0,37.7
332100010096,I.S. 096 Seth Low,21K096,Middle/Junior High School,6,8,Yes,,No,,782,0,0,619,204,193,22.5,63.0,36.5,6.0,8.1,7.0,143.1,85.5,57.6
332100010097,P.S. 97 The Highlawn,21K097,Elementary School,K,5,Yes,,No,,744,36,3,462,249,120,9.6,58.0,29.9,3.0,6.3,4.1,110.9,67.6,43.3
